"","PLT_CN","STATE","PLOT","LAT","LON","spcd","FORTYPE","FORGRP","HT_MAX","BOLE_BIOMASS","TOP_BIOMASS","TOTAL_BIOMASS","common_name","scientific_name","FORGRP_NAME"
"101",3494496010690,"AZ",431,33.698641,-109.540761,122,221,220,23.4696,7748.68745777585,1273.7766309348,9022.46408871065,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"102",3494958010690,"AZ",445,35.866491,-109.348119,202,201,200,19.812,2573.61559896205,416.337827055,2989.95342601705,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"103",3495094010690,"AZ",446,35.867472,-109.2894,122,221,220,19.5072,4364.3744322794,724.47595622065,5088.85038850005,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"104",3495166010690,"AZ",447,34.031299,-109.691065,122,221,220,19.2024,6274.6739995152,1129.6311087805,7404.3051082957,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"105",3495691010690,"AZ",463,35.830648,-109.299047,202,221,220,12.192,263.17423610085,53.4649955817,316.63923168255,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"106",3495691010690,"AZ",463,35.830648,-109.299047,122,221,220,22.5552,2715.87655082675,460.5981020489,3176.47465287565,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"107",3495759010690,"AZ",464,33.807146,-109.644792,122,221,220,19.812,5568.41894180825,981.7576193509,6550.17656115915,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"108",3495833010690,"AZ",465,35.830715,-109.180595,122,221,220,13.1064,1123.8196158572,188.19757348115,1312.01718933835,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"109",3496235010690,"AZ",480,35.782678,-109.285687,122,221,220,6.4008,79.5436690629,15.18190092065,94.72556998355,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"110",3496283010690,"AZ",481,35.775307,-109.212833,122,221,220,22.5552,1409.12124225165,232.64368316335,1641.764925415,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"111",3496303010690,"AZ",482,35.765562,-109.164383,122,221,220,15.5448,4660.4945488287,829.5722692887,5490.0668181174,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"112",3496758010690,"AZ",497,35.720713,-109.302493,122,221,220,8.8392,247.02394655975,49.89002096885,296.9139675286,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"113",3496785010690,"AZ",498,35.738457,-109.220292,122,221,220,7.9248,368.95546585755,76.46278306365,445.4182489212,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"114",3496840010690,"AZ",499,35.732437,-109.179517,122,221,220,22.2504,1641.76016740675,268.5447765465,1910.30494395325,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"115",3497409010690,"AZ",515,35.68091,-109.23041,122,221,220,17.6784,1197.5352258338,196.69099369215,1394.22621952595,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"116",3497548010690,"AZ",517,35.691088,-109.12852,122,185,180,17.6784,1809.17314570705,292.8255124763,2101.99865818335,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"117",3497956010690,"AZ",530,33.927786,-109.798672,122,221,220,7.3152,97.86100887315,20.9010571001,118.76206597325,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"118",3498338010690,"AZ",542,35.586098,-109.282163,122,221,220,17.0688,4010.68358943505,650.79709219045,4661.4806816255,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"119",3498387010690,"AZ",543,33.796542,-109.750818,122,221,220,23.1648,3396.6343401228,542.65352758995,3939.28786771275,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"120",3498403010690,"AZ",544,35.580136,-109.182971,122,221,220,13.716,2260.92436077235,359.78492895305,2620.7092897254,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"121",3498444010690,"AZ",545,35.595358,-109.117507,122,185,180,18.5928,2201.31626879485,354.2036731908,2555.51994198565,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"122",3498777010690,"AZ",554,35.553371,-109.393183,122,221,220,25.2984,3262.61896947965,523.50712753935,3786.126097019,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"123",3498855010690,"AZ",555,35.540982,-109.343793,122,221,220,6.096,138.22926226065,27.9841184812,166.21338074185,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"124",3499617010690,"AZ",573,33.670728,-109.544468,122,221,220,17.9832,3008.4958235405,497.454212312,3505.9500358525,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"125",3501818010690,"AZ",1073,33.917064,-109.212552,122,221,220,22.86,4930.20450542679,900.333494434876,5830.53799986166,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"126",3501912010690,"AZ",1149,36.246402,-109.938905,122,185,180,11.2776,557.244716462325,104.33500260595,661.579719068275,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"127",3502047010690,"AZ",1155,33.581896,-109.750684,122,185,180,22.86,2780.27892568323,472.72963659495,3253.00856227818,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"128",3502128010690,"AZ",1156,34.966356,-109.256876,122,185,180,10.668,410.1605447342,70.460272081225,480.620816815425,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"129",3502254010690,"AZ",1159,33.488645,-109.771058,122,185,180,9.7536,127.5840106818,23.7133863185,151.2973970003,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"130",3502694010690,"AZ",14608,33.637172,-109.776842,122,184,180,20.4216,1534.33113347275,258.17638388445,1792.5075173572,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"131",3502739010690,"AZ",14616,33.812142,-109.777601,122,971,970,16.764,974.225530328325,168.439528387675,1142.665058716,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"132",3502808010690,"AZ",14804,33.535731,-109.734117,122,184,180,14.3256,1246.95883814022,217.8659159187,1464.82475405893,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"133",3502890010690,"AZ",14806,33.601625,-109.739623,122,184,180,10.9728,742.65902156345,133.815546626,876.47456818945,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"134",3503060010690,"AZ",14812,33.722546,-109.746494,122,185,180,9.7536,80.8024934562,14.93083052065,95.73332397685,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"135",3503091010690,"AZ",14818,33.855044,-109.739158,122,971,970,17.0688,1668.32119812502,285.288059065625,1953.60925719065,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"136",3503245010690,"AZ",15408,33.64508,-109.58803,122,971,970,23.4696,1861.61459171683,307.568572040275,2169.1831637571,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"137",3503299010690,"AZ",21211,33.98,-109.66,122,221,220,30.48,3993.0806973484,643.710259709525,4636.79095705792,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"138",3503349010690,"AZ",21213,33.98,-109.66,122,221,220,10.9728,61.1725318152,12.6132142293,73.7857460445,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"139",3503371010690,"AZ",21310,33.98,-109.66,122,221,220,28.3464,9392.5541618811,1574.58066250528,10967.1348243864,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"140",3503403010690,"AZ",21311,33.98,-109.66,122,221,220,25.2984,1688.29623865765,282.176846227925,1970.47308488558,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"141",3503438010690,"AZ",21312,33.98,-109.66,122,221,220,25.908,1405.37561094078,236.6795938885,1642.05520482927,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"142",3503471010690,"AZ",21313,33.98,-109.66,122,221,220,27.7368,3146.2715080691,536.355306675,3682.6268147441,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"143",3503518010690,"AZ",21410,33.98,-109.66,122,221,220,15.8496,244.8708037974,44.00080830655,288.87161210395,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"144",3503542010690,"AZ",21412,33.98,-109.66,122,221,220,24.9936,8656.5947219257,1476.13434632255,10132.7290682482,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"145",3503597010690,"AZ",21413,33.98,-109.66,122,221,220,29.8704,5455.8840471893,915.003334676475,6370.88738186577,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"146",3503637010690,"AZ",21415,33.98,-109.66,122,221,220,21.9456,9424.14993142885,1646.6891445115,11070.8390759404,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"147",3503704010690,"AZ",21416,33.98,-109.66,122,221,220,20.1168,2866.2903492674,539.1353038543,3405.4256531217,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"148",3503775010690,"AZ",21419,33.98,-109.66,122,221,220,14.0208,1129.6144036321,224.361025905075,1353.97542953717,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"149",3503775010690,"AZ",21419,33.98,-109.66,202,221,220,18.8976,302.143287038925,51.778144913375,353.9214319523,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"150",3503840010690,"AZ",21420,33.98,-109.66,122,221,220,32.004,12436.7287800638,2087.32067629123,14524.049456355,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"151",3503840010690,"AZ",21420,33.98,-109.66,202,221,220,17.9832,977.467239248125,184.441550769925,1161.90879001805,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"152",3503908010690,"AZ",21421,33.98,-109.66,122,221,220,19.2024,2204.88797444868,396.305731894825,2601.1937063435,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"153",3503947010690,"AZ",21422,33.98,-109.66,114,221,220,18.288,514.17397323345,85.40311755345,599.5770907869,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"154",3503947010690,"AZ",21422,33.98,-109.66,118,221,220,18.288,1520.05729758597,239.55638879465,1759.61368638063,"Chihuahua pine","Pinus leiophylla var. chihuahuana","Ponderosa pine group"
"155",3503947010690,"AZ",21422,33.98,-109.66,122,221,220,27.432,6095.13275002363,1021.21868701135,7116.35143703498,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"156",3503947010690,"AZ",21422,33.98,-109.66,202,221,220,14.3256,225.807158904425,44.178482086,269.985640990425,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"157",3503985010690,"AZ",21423,33.98,-109.66,118,221,220,9.4488,162.07582125105,28.61455961815,190.6903808692,"Chihuahua pine","Pinus leiophylla var. chihuahuana","Ponderosa pine group"
"158",3503985010690,"AZ",21423,33.98,-109.66,122,221,220,26.8224,11298.378065784,1984.86981749145,13283.2478832755,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"159",3504082010690,"AZ",21424,33.98,-109.66,122,221,220,36.576,6723.95371399053,1104.69105189265,7828.64476588318,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"160",3504108010690,"AZ",21425,33.98,-109.66,15,221,220,13.4112,142.356900547675,26.61512910395,168.972029651625,"white fir","Abies concolor","Ponderosa pine group"
"161",3504108010690,"AZ",21425,33.98,-109.66,122,221,220,25.2984,4487.99434901853,781.10954543495,5269.10389445347,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"162",3504108010690,"AZ",21425,33.98,-109.66,202,221,220,19.5072,842.31048183085,144.84537304835,987.1558548792,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"163",3504157010690,"AZ",21427,33.98,-109.66,122,221,220,28.0416,6297.47003848055,1038.80983819425,7336.2798766748,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"164",3504157010690,"AZ",21427,33.98,-109.66,202,221,220,15.24,334.02819721735,65.482032498125,399.510229715475,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"165",3504208010690,"AZ",21428,33.98,-109.66,15,221,220,14.6304,132.220250348225,22.97875993235,155.199010280575,"white fir","Abies concolor","Ponderosa pine group"
"166",3504208010690,"AZ",21428,33.98,-109.66,114,221,220,10.668,109.537799442725,21.931155798575,131.4689552413,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"167",3504208010690,"AZ",21428,33.98,-109.66,122,221,220,36.8808,10419.644402563,1661.60036239885,12081.2447649619,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"168",3504247010690,"AZ",21429,33.98,-109.66,122,221,220,17.9832,2955.01925742425,532.907871902375,3487.92712932663,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"169",3504319010690,"AZ",21431,33.98,-109.66,122,221,220,29.5656,5279.937410163,865.191267704275,6145.12867786727,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"170",3504344010690,"AZ",21432,33.98,-109.66,122,221,220,15.5448,2571.18410150858,493.8635200196,3065.04762152818,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"171",3504417010690,"AZ",21510,33.98,-109.66,122,221,220,29.8704,3126.84450714398,532.103446824175,3658.94795396815,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"172",3504474010690,"AZ",21511,33.98,-109.66,122,221,220,22.86,3498.00141206953,589.2859706447,4087.28738271422,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"173",3504545010690,"AZ",21512,33.98,-109.66,122,221,220,19.812,4337.15720553288,774.696093854475,5111.85329938735,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"174",3504595010690,"AZ",21513,33.98,-109.66,122,221,220,30.1752,9562.57152986822,1579.05195956698,11141.6234894352,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"175",3504633010690,"AZ",21515,33.98,-109.66,122,221,220,20.1168,7022.3931847091,1264.51250921998,8286.90569392907,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"176",3504701010690,"AZ",21516,33.98,-109.66,122,221,220,28.956,2936.52749934337,507.398710152125,3443.9262094955,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"177",3504739010690,"AZ",21518,33.98,-109.66,122,221,220,19.5072,4545.81710460075,824.162310229825,5369.97941483058,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"178",3504802010690,"AZ",21519,33.98,-109.66,114,221,220,13.4112,405.639186588525,67.633667717225,473.27285430575,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"179",3504802010690,"AZ",21519,33.98,-109.66,122,221,220,15.8496,2860.41125171592,567.39711852725,3427.80837024317,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"180",3504901010690,"AZ",21520,33.98,-109.66,122,221,220,24.9936,5068.46901182117,933.813996438925,6002.2830082601,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"181",3505001010690,"AZ",21521,33.98,-109.66,122,221,220,29.8704,9109.33747564735,1574.7755205965,10684.1129962439,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"182",3505079010690,"AZ",21523,33.98,-109.66,114,221,220,11.2776,43.1302923081,8.278370007025,51.408662315125,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"183",3505079010690,"AZ",21523,33.98,-109.66,122,221,220,28.0416,6193.4846514066,1048.3691789093,7241.8538303159,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"184",3505079010690,"AZ",21523,33.98,-109.66,202,221,220,10.668,30.339439606125,6.480003170075,36.8194427762,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"185",3505130010690,"AZ",21524,33.98,-109.66,122,221,220,32.9184,11777.9040609781,1953.62818218248,13731.5322431606,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"186",3505181010690,"AZ",21525,33.98,-109.66,15,201,200,22.5552,2914.54779224578,505.1141101788,3419.66190242458,"white fir","Abies concolor","Douglas-fir group"
"187",3505181010690,"AZ",21525,33.98,-109.66,202,201,200,21.9456,1084.08764771855,188.375672623175,1272.46332034172,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"188",3505181010690,"AZ",21525,33.98,-109.66,746,201,200,28.0416,9672.14808101843,2407.19081246,12079.3388934784,"quaking aspen","Populus tremuloides","Douglas-fir group"
"189",3505251010690,"AZ",21527,33.98,-109.66,15,201,200,24.9936,2710.43820175823,431.49120906825,3141.92941082648,"white fir","Abies concolor","Douglas-fir group"
"190",3505251010690,"AZ",21527,33.98,-109.66,122,201,200,21.6408,2393.51279409325,419.770954177375,2813.28374827062,"ponderosa pine","Pinus ponderosa","Douglas-fir group"
"191",3505251010690,"AZ",21527,33.98,-109.66,202,201,200,25.908,4810.52113450537,838.555965542025,5649.0771000474,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"192",3505322010690,"AZ",21528,33.98,-109.66,122,221,220,30.7848,3470.23171051205,571.584968876275,4041.81667938833,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"193",3505333010690,"AZ",21530,33.98,-109.66,122,221,220,23.1648,3709.42027052263,679.252924317125,4388.67319483975,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"194",3505398010690,"AZ",21531,33.98,-109.66,122,221,220,24.6888,5072.31142012318,910.325045761875,5982.63646588505,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"195",3505472010690,"AZ",21532,33.98,-109.66,122,221,220,29.2608,4177.94450201585,756.930555224325,4934.87505724018,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"196",3505548010690,"AZ",21610,33.98,-109.66,122,221,220,15.24,1539.1172896288,286.512586569775,1825.62987619858,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"197",3505614010690,"AZ",21613,33.98,-109.66,122,221,220,26.2128,4314.88843570367,765.4753187717,5080.36375447537,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"198",3505676010690,"AZ",21614,33.98,-109.66,122,221,220,28.3464,9847.7601415176,1719.10794560915,11566.8680871267,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"199",3505757010690,"AZ",21615,33.98,-109.66,122,221,220,30.48,3545.26418081368,577.7593891066,4123.02356992027,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"200",3505769010690,"AZ",21617,33.98,-109.66,114,221,220,16.1544,236.6631936113,40.796767232275,277.459960843575,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"201",3505769010690,"AZ",21617,33.98,-109.66,122,221,220,17.9832,1370.36319805118,257.3498343481,1627.71303239928,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"202",3505769010690,"AZ",21617,33.98,-109.66,202,221,220,17.6784,537.664954330275,102.014303416675,639.67925774695,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"203",3505852010690,"AZ",21618,33.98,-109.66,122,221,220,18.8976,5033.88362036458,905.0030644612,5938.88668482577,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"204",3505913010690,"AZ",21620,33.98,-109.66,15,201,200,14.6304,208.436439686775,36.7926768782,245.229116564975,"white fir","Abies concolor","Douglas-fir group"
"205",3505913010690,"AZ",21620,33.98,-109.66,114,201,200,12.8016,75.625024466875,13.773420074925,89.3984445418,"southwestern white pine","Pinus strobiformis","Douglas-fir group"
"206",3505913010690,"AZ",21620,33.98,-109.66,122,201,200,20.7264,8244.61215985913,1506.591020674,9751.20318053312,"ponderosa pine","Pinus ponderosa","Douglas-fir group"
"207",3505913010690,"AZ",21620,33.98,-109.66,202,201,200,18.8976,502.265838103025,88.484844750625,590.75068285365,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"208",3506032010690,"AZ",21621,33.98,-109.66,114,221,220,13.716,121.435810495525,22.31880121065,143.754611706175,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
